mode,sample_idx,n_obs,obs_species,eval_species,nrmse,in_obs
one-step,431,7,"A,B,C,D,E,F,M",I,0.04933427274227142,False
one-step,431,7,"A,B,C,D,E,F,M",J,0.11652255803346634,False
one-step,431,7,"A,B,C,D,E,F,M",K,0.07421841472387314,False
one-step,431,7,"A,B,C,D,E,F,M",L,0.04772515594959259,False
one-step,431,7,"A,B,C,D,E,F,M",M,4.058633749082219e-07,True
one-step,431,8,"A,B,C,D,E,F,G,M",A,0.00585151556879282,True
one-step,431,8,"A,B,C,D,E,F,G,M",B,0.002770779188722372,True
one-step,431,8,"A,B,C,D,E,F,G,M",C,0.0030423563439399004,True
one-step,431,8,"A,B,C,D,E,F,G,M",D,0.0005532877985388041,True
one-step,431,8,"A,B,C,D,E,F,G,M",E,0.0003761557745747268,True
one-step,431,8,"A,B,C,D,E,F,G,M",F,0.0004090120200999081,True
one-step,431,8,"A,B,C,D,E,F,G,M",G,0.0002524663577787578,True
one-step,431,8,"A,B,C,D,E,F,G,M",H,0.0035208091139793396,False
one-step,431,8,"A,B,C,D,E,F,G,M",I,0.041272927075624466,False
one-step,431,8,"A,B,C,D,E,F,G,M",J,0.12260070443153381,False
one-step,431,8,"A,B,C,D,E,F,G,M",K,0.07428975403308868,False
one-step,431,8,"A,B,C,D,E,F,G,M",L,0.04775732010602951,False
one-step,431,8,"A,B,C,D,E,F,G,M",M,4.3296844864926243e-07,True
one-step,431,9,"A,B,C,D,E,F,G,H,M",A,0.005851840600371361,True
one-step,431,9,"A,B,C,D,E,F,G,H,M",B,0.0027705563697963953,True
one-step,431,9,"A,B,C,D,E,F,G,H,M",C,0.0030430827755481005,True
one-step,431,9,"A,B,C,D,E,F,G,H,M",D,0.0005530677153728902,True
one-step,431,9,"A,B,C,D,E,F,G,H,M",E,0.0002673173730727285,True
one-step,431,9,"A,B,C,D,E,F,G,H,M",F,0.00011203036410734057,True
one-step,431,9,"A,B,C,D,E,F,G,H,M",G,0.0007318204734474421,True
one-step,431,9,"A,B,C,D,E,F,G,H,M",H,0.0003964366624131799,True
one-step,431,9,"A,B,C,D,E,F,G,H,M",I,0.04060981422662735,False
one-step,431,9,"A,B,C,D,E,F,G,H,M",J,0.12312979251146317,False
one-step,431,9,"A,B,C,D,E,F,G,H,M",K,0.0743400976061821,False
one-step,431,9,"A,B,C,D,E,F,G,H,M",L,0.047790687531232834,False
one-step,431,9,"A,B,C,D,E,F,G,H,M",M,4.604140144692792e-07,True
one-step,431,10,"A,B,C,D,E,F,G,H,I,M",A,0.00585178891196847,True
one-step,431,10,"A,B,C,D,E,F,G,H,I,M",B,0.002770173130556941,True
one-step,431,10,"A,B,C,D,E,F,G,H,I,M",C,0.003043409436941147,True
one-step,431,10,"A,B,C,D,E,F,G,H,I,M",D,0.0005527139292098582,True
one-step,431,10,"A,B,C,D,E,F,G,H,I,M",E,0.00026575278025120497,True
one-step,431,10,"A,B,C,D,E,F,G,H,I,M",F,0.00011352844740031287,True
one-step,431,10,"A,B,C,D,E,F,G,H,I,M",G,0.000754438282456249,True
one-step,431,10,"A,B,C,D,E,F,G,H,I,M",H,0.0004055884783156216,True
one-step,431,10,"A,B,C,D,E,F,G,H,I,M",I,3.340292823850177e-05,True
one-step,431,10,"A,B,C,D,E,F,G,H,I,M",J,0.034448761492967606,False
one-step,431,10,"A,B,C,D,E,F,G,H,I,M",K,0.07251717895269394,False
one-step,431,10,"A,B,C,D,E,F,G,H,I,M",L,0.04805241525173187,False
one-step,431,10,"A,B,C,D,E,F,G,H,I,M",M,6.843086453045544e-07,True
one-step,431,11,"A,B,C,D,E,F,G,H,I,J,M",A,0.005852358881384134,True
one-step,431,11,"A,B,C,D,E,F,G,H,I,J,M",B,0.0027707060799002647,True
one-step,431,11,"A,B,C,D,E,F,G,H,I,J,M",C,0.0030442234128713608,True
one-step,431,11,"A,B,C,D,E,F,G,H,I,J,M",D,0.0005535334930755198,True
one-step,431,11,"A,B,C,D,E,F,G,H,I,J,M",E,0.00026535047800280154,True
one-step,431,11,"A,B,C,D,E,F,G,H,I,J,M",F,0.00010521866352064535,True
one-step,431,11,"A,B,C,D,E,F,G,H,I,J,M",G,0.0006960327154956758,True
one-step,431,11,"A,B,C,D,E,F,G,H,I,J,M",H,0.0003658232744783163,True
one-step,431,11,"A,B,C,D,E,F,G,H,I,J,M",I,0.00047223124420270324,True
one-step,431,11,"A,B,C,D,E,F,G,H,I,J,M",J,0.0004955869517289102,True
one-step,431,11,"A,B,C,D,E,F,G,H,I,J,M",K,0.07326989620923996,False
one-step,431,11,"A,B,C,D,E,F,G,H,I,J,M",L,0.04798853397369385,False
one-step,431,11,"A,B,C,D,E,F,G,H,I,J,M",M,6.745459018020483e-07,True
one-step,431,12,"A,B,C,D,E,F,G,H,I,J,K,M",A,0.005852514877915382,True
one-step,431,12,"A,B,C,D,E,F,G,H,I,J,K,M",B,0.0027703114319592714,True
one-step,431,12,"A,B,C,D,E,F,G,H,I,J,K,M",C,0.003044734476134181,True
one-step,431,12,"A,B,C,D,E,F,G,H,I,J,K,M",D,0.0005534482188522816,True
one-step,431,12,"A,B,C,D,E,F,G,H,I,J,K,M",E,0.00026504279230721295,True
one-step,431,12,"A,B,C,D,E,F,G,H,I,J,K,M",F,0.00010810700769070536,True
one-step,431,12,"A,B,C,D,E,F,G,H,I,J,K,M",G,0.000701391021721065,True
one-step,431,12,"A,B,C,D,E,F,G,H,I,J,K,M",H,0.00036931675276719034,True
one-step,431,12,"A,B,C,D,E,F,G,H,I,J,K,M",I,0.0004438144969753921,True
one-step,431,12,"A,B,C,D,E,F,G,H,I,J,K,M",J,0.00047159797395579517,True
one-step,431,12,"A,B,C,D,E,F,G,H,I,J,K,M",K,5.635358206745877e-07,True
one-step,431,12,"A,B,C,D,E,F,G,H,I,J,K,M",L,0.00015063653700053692,False
one-step,431,12,"A,B,C,D,E,F,G,H,I,J,K,M",M,7.250478120113257e-07,True
one-step,431,13,"A,B,C,D,E,F,G,H,I,J,K,L,M",A,0.005852187052369118,True
one-step,431,13,"A,B,C,D,E,F,G,H,I,J,K,L,M",B,0.0027696029283106327,True
one-step,431,13,"A,B,C,D,E,F,G,H,I,J,K,L,M",C,0.0030449896585196257,True
one-step,431,13,"A,B,C,D,E,F,G,H,I,J,K,L,M",D,0.0005534779047593474,True
one-step,431,13,"A,B,C,D,E,F,G,H,I,J,K,L,M",E,0.0002641676692292094,True
one-step,431,13,"A,B,C,D,E,F,G,H,I,J,K,L,M",F,0.00010965567344101146,True
one-step,431,13,"A,B,C,D,E,F,G,H,I,J,K,L,M",G,0.0006264423718675971,True
one-step,431,13,"A,B,C,D,E,F,G,H,I,J,K,L,M",H,0.0003462026943452656,True
one-step,431,13,"A,B,C,D,E,F,G,H,I,J,K,L,M",I,0.0004250025958754122,True
one-step,431,13,"A,B,C,D,E,F,G,H,I,J,K,L,M",J,0.00046714796917513013,True
one-step,431,13,"A,B,C,D,E,F,G,H,I,J,K,L,M",K,3.984188151662238e-05,True
one-step,431,13,"A,B,C,D,E,F,G,H,I,J,K,L,M",L,4.8730023991083726e-05,True
one-step,431,13,"A,B,C,D,E,F,G,H,I,J,K,L,M",M,5.0352318794466555e-05,True
one-step,688,2,"A,M",A,8.667562724440359e-06,True
one-step,688,2,"A,M",B,0.011613363400101662,False
one-step,688,2,"A,M",C,0.01588958315551281,False
one-step,688,2,"A,M",D,0.015294274315237999,False
one-step,688,2,"A,M",E,0.029144594445824623,False
one-step,688,2,"A,M",F,0.04235106334090233,False
one-step,688,2,"A,M",G,0.02029871754348278,False
one-step,688,2,"A,M",H,0.01717320829629898,False
one-step,688,2,"A,M",I,0.033758003264665604,False
one-step,688,2,"A,M",J,0.031475331634283066,False
one-step,688,2,"A,M",K,0.07138122618198395,False
one-step,688,2,"A,M",L,0.046035490930080414,False
one-step,688,2,"A,M",M,1.0138119677094437e-07,True
one-step,688,3,"A,B,M",A,6.62953025312163e-05,True
one-step,688,3,"A,B,M",B,4.535208790912293e-05,True
one-step,688,3,"A,B,M",C,0.014331459999084473,False
one-step,688,3,"A,B,M",D,0.015312056988477707,False
one-step,688,3,"A,B,M",E,0.02916513755917549,False
one-step,688,3,"A,B,M",F,0.042348675429821014,False
one-step,688,3,"A,B,M",G,0.020301803946495056,False
one-step,688,3,"A,B,M",H,0.017163489013910294,False
one-step,688,3,"A,B,M",I,0.033504974097013474,False
one-step,688,3,"A,B,M",J,0.03137101233005524,False
one-step,688,3,"A,B,M",K,0.07140994817018509,False
one-step,688,3,"A,B,M",L,0.04606978967785835,False
one-step,688,3,"A,B,M",M,1.1766675100943758e-07,True
one-step,688,4,"A,B,C,M",A,7.514847675338387e-05,True
one-step,688,4,"A,B,C,M",B,5.2513401897158474e-05,True
one-step,688,4,"A,B,C,M",C,2.745524761849083e-05,True
one-step,688,4,"A,B,C,M",D,0.014116041362285614,False
one-step,688,4,"A,B,C,M",E,0.028088895604014397,False
one-step,688,4,"A,B,C,M",F,0.04264117032289505,False
one-step,688,4,"A,B,C,M",G,0.020326705649495125,False
one-step,688,4,"A,B,C,M",H,0.017156491056084633,False
one-step,688,4,"A,B,C,M",I,0.03334084898233414,False
one-step,688,4,"A,B,C,M",J,0.031320713460445404,False
one-step,688,4,"A,B,C,M",K,0.07144513726234436,False
one-step,688,4,"A,B,C,M",L,0.04610317572951317,False
one-step,688,4,"A,B,C,M",M,1.3692545053345384e-07,True
one-step,688,5,"A,B,C,D,M",A,5.941771814832464e-05,True
one-step,688,5,"A,B,C,D,M",B,5.9811518440255895e-05,True
one-step,688,5,"A,B,C,D,M",C,0.0004937585908919573,True
one-step,688,5,"A,B,C,D,M",D,0.00014682610344607383,True
one-step,688,5,"A,B,C,D,M",E,0.026894496753811836,False
one-step,688,5,"A,B,C,D,M",F,0.04269527643918991,False
one-step,688,5,"A,B,C,D,M",G,0.020333902910351753,False
one-step,688,5,"A,B,C,D,M",H,0.017151858657598495,False
one-step,688,5,"A,B,C,D,M",I,0.03322535380721092,False
one-step,688,5,"A,B,C,D,M",J,0.03129446133971214,False
one-step,688,5,"A,B,C,D,M",K,0.07148368656635284,False
one-step,688,5,"A,B,C,D,M",L,0.04613596200942993,False
one-step,688,5,"A,B,C,D,M",M,1.5832073074761865e-07,True
one-step,688,6,"A,B,C,D,E,M",A,6.012847734382376e-05,True
one-step,688,6,"A,B,C,D,E,M",B,7.335699774557725e-05,True
one-step,688,6,"A,B,C,D,E,M",C,0.0002873473276849836,True
one-step,688,6,"A,B,C,D,E,M",D,9.560950275044888e-05,True
one-step,688,6,"A,B,C,D,E,M",E,5.418944056145847e-05,True
one-step,688,6,"A,B,C,D,E,M",F,0.030820973217487335,False
one-step,688,6,"A,B,C,D,E,M",G,0.021162334829568863,False
one-step,688,6,"A,B,C,D,E,M",H,0.018420696258544922,False
one-step,688,6,"A,B,C,D,E,M",I,0.03321917727589607,False
one-step,688,6,"A,B,C,D,E,M",J,0.031270042061805725,False
one-step,688,6,"A,B,C,D,E,M",K,0.07152409106492996,False
one-step,688,6,"A,B,C,D,E,M",L,0.04616831615567207,False
one-step,688,6,"A,B,C,D,E,M",M,1.8040721272427618e-07,True
one-step,688,7,"A,B,C,D,E,F,M",A,5.934104774496518e-05,True
one-step,688,7,"A,B,C,D,E,F,M",B,7.54283246351406e-05,True
one-step,688,7,"A,B,C,D,E,F,M",C,0.0001550260785734281,True
one-step,688,7,"A,B,C,D,E,F,M",D,9.706282435217872e-05,True
one-step,688,7,"A,B,C,D,E,F,M",E,5.1463593990774825e-05,True
one-step,688,7,"A,B,C,D,E,F,M",F,0.00010750182264018804,True
one-step,688,7,"A,B,C,D,E,F,M",G,0.02074914425611496,False
one-step,688,7,"A,B,C,D,E,F,M",H,0.016344256699085236,False
one-step,688,7,"A,B,C,D,E,F,M",I,0.0330081507563591,False
one-step,688,7,"A,B,C,D,E,F,M",J,0.03128237649798393,False
one-step,688,7,"A,B,C,D,E,F,M",K,0.0715661272406578,False
one-step,688,7,"A,B,C,D,E,F,M",L,0.04620027914643288,False
one-step,688,7,"A,B,C,D,E,F,M",M,2.029441645845509e-07,True
one-step,688,8,"A,B,C,D,E,F,G,M",A,6.164635851746425e-05,True
one-step,688,8,"A,B,C,D,E,F,G,M",B,8.072692435234785e-05,True
one-step,688,8,"A,B,C,D,E,F,G,M",C,0.0001555362541694194,True
one-step,688,8,"A,B,C,D,E,F,G,M",D,9.793051140150055e-05,True
one-step,688,8,"A,B,C,D,E,F,G,M",E,0.0001594031200511381,True
one-step,688,8,"A,B,C,D,E,F,G,M",F,0.0004921579966321588,True
one-step,688,8,"A,B,C,D,E,F,G,M",G,0.00010960740473819897,True
one-step,688,8,"A,B,C,D,E,F,G,M",H,0.015293696895241737,False
one-step,688,8,"A,B,C,D,E,F,G,M",I,0.028053710237145424,False
one-step,688,8,"A,B,C,D,E,F,G,M",J,0.03280042111873627,False
one-step,688,8,"A,B,C,D,E,F,G,M",K,0.0716332197189331,False
one-step,688,8,"A,B,C,D,E,F,G,M",L,0.046230096369981766,False
one-step,688,8,"A,B,C,D,E,F,G,M",M,2.1253303827961645e-07,True
one-step,688,9,"A,B,C,D,E,F,G,H,M",A,6.202809890965e-05,True
one-step,688,9,"A,B,C,D,E,F,G,H,M",B,8.239851740654558e-05,True
one-step,688,9,"A,B,C,D,E,F,G,H,M",C,0.000155756322783418,True
one-step,688,9,"A,B,C,D,E,F,G,H,M",D,0.00010221795673714951,True
one-step,688,9,"A,B,C,D,E,F,G,H,M",E,6.772092456230894e-05,True
one-step,688,9,"A,B,C,D,E,F,G,H,M",F,0.00015144768985919654,True
one-step,688,9,"A,B,C,D,E,F,G,H,M",G,4.287760748411529e-05,True
one-step,688,9,"A,B,C,D,E,F,G,H,M",H,2.720726843108423e-05,True
one-step,688,9,"A,B,C,D,E,F,G,H,M",I,0.02824375033378601,False
one-step,688,9,"A,B,C,D,E,F,G,H,M",J,0.03242787718772888,False
one-step,688,9,"A,B,C,D,E,F,G,H,M",K,0.07167544215917587,False
one-step,688,9,"A,B,C,D,E,F,G,H,M",L,0.0462615080177784,False
one-step,688,9,"A,B,C,D,E,F,G,H,M",M,2.2957587475502805e-07,True
one-step,688,10,"A,B,C,D,E,F,G,H,I,M",A,6.0491143813123927e-05,True
one-step,688,10,"A,B,C,D,E,F,G,H,I,M",B,8.003593393368647e-05,True
one-step,688,10,"A,B,C,D,E,F,G,H,I,M",C,0.00015382653509732336,True
one-step,688,10,"A,B,C,D,E,F,G,H,I,M",D,9.727571159601212e-05,True
one-step,688,10,"A,B,C,D,E,F,G,H,I,M",E,6.931724055903032e-05,True
one-step,688,10,"A,B,C,D,E,F,G,H,I,M",F,0.00015288946451619267,True
one-step,688,10,"A,B,C,D,E,F,G,H,I,M",G,4.123458711546846e-05,True
one-step,688,10,"A,B,C,D,E,F,G,H,I,M",H,2.5258486857637763e-05,True
one-step,688,10,"A,B,C,D,E,F,G,H,I,M",I,2.144502468581777e-05,True
one-step,688,10,"A,B,C,D,E,F,G,H,I,M",J,0.014591061510145664,False
one-step,688,10,"A,B,C,D,E,F,G,H,I,M",K,0.07002490013837814,False
one-step,688,10,"A,B,C,D,E,F,G,H,I,M",L,0.04650237038731575,False
one-step,688,10,"A,B,C,D,E,F,G,H,I,M",M,4.854276767218835e-07,True
one-step,688,11,"A,B,C,D,E,F,G,H,I,J,M",A,6.510191451525316e-05,True
one-step,688,11,"A,B,C,D,E,F,G,H,I,J,M",B,9.621075150789693e-05,True
one-step,688,11,"A,B,C,D,E,F,G,H,I,J,M",C,0.00015466296463273466,True
one-step,688,11,"A,B,C,D,E,F,G,H,I,J,M",D,0.00010012774873757735,True
one-step,688,11,"A,B,C,D,E,F,G,H,I,J,M",E,7.756676495773718e-05,True
one-step,688,11,"A,B,C,D,E,F,G,H,I,J,M",F,0.00015687635459471494,True
one-step,688,11,"A,B,C,D,E,F,G,H,I,J,M",G,4.352869655122049e-05,True
one-step,688,11,"A,B,C,D,E,F,G,H,I,J,M",H,2.879361818486359e-05,True
one-step,688,11,"A,B,C,D,E,F,G,H,I,J,M",I,2.854705962818116e-05,True
one-step,688,11,"A,B,C,D,E,F,G,H,I,J,M",J,2.107112595695071e-05,True
one-step,688,11,"A,B,C,D,E,F,G,H,I,J,M",K,0.07064545899629593,False
one-step,688,11,"A,B,C,D,E,F,G,H,I,J,M",L,0.04645240306854248,False
one-step,688,11,"A,B,C,D,E,F,G,H,I,J,M",M,4.324208191519574e-07,True
one-step,688,12,"A,B,C,D,E,F,G,H,I,J,K,M",A,6.34857133263722e-05,True
one-step,688,12,"A,B,C,D,E,F,G,H,I,J,K,M",B,8.98638172657229e-05,True
one-step,688,12,"A,B,C,D,E,F,G,H,I,J,K,M",C,0.00015619961777701974,True
one-step,688,12,"A,B,C,D,E,F,G,H,I,J,K,M",D,0.0001009734914987348,True
one-step,688,12,"A,B,C,D,E,F,G,H,I,J,K,M",E,8.037460793275386e-05,True
one-step,688,12,"A,B,C,D,E,F,G,H,I,J,K,M",F,0.00016232507186941803,True
one-step,688,12,"A,B,C,D,E,F,G,H,I,J,K,M",G,4.766811616718769e-05,True
one-step,688,12,"A,B,C,D,E,F,G,H,I,J,K,M",H,3.0649327527498826e-05,True
one-step,688,12,"A,B,C,D,E,F,G,H,I,J,K,M",I,2.6024627004517242e-05,True
one-step,688,12,"A,B,C,D,E,F,G,H,I,J,K,M",J,2.1270354409352876e-05,True
one-step,688,12,"A,B,C,D,E,F,G,H,I,J,K,M",K,2.8756414849340217e-07,True
one-step,688,12,"A,B,C,D,E,F,G,H,I,J,K,M",L,2.4904036763473414e-05,False
one-step,688,12,"A,B,C,D,E,F,G,H,I,J,K,M",M,5.036205266151228e-07,True
one-step,688,13,"A,B,C,D,E,F,G,H,I,J,K,L,M",A,6.30301728961058e-05,True
one-step,688,13,"A,B,C,D,E,F,G,H,I,J,K,L,M",B,8.633644029032439e-05,True
one-step,688,13,"A,B,C,D,E,F,G,H,I,J,K,L,M",C,0.00015680966316722333,True
one-step,688,13,"A,B,C,D,E,F,G,H,I,J,K,L,M",D,0.00010096644109580666,True
one-step,688,13,"A,B,C,D,E,F,G,H,I,J,K,L,M",E,7.832811388652772e-05,True
one-step,688,13,"A,B,C,D,E,F,G,H,I,J,K,L,M",F,0.00016472424613311887,True
one-step,688,13,"A,B,C,D,E,F,G,H,I,J,K,L,M",G,4.791739411302842e-05,True
one-step,688,13,"A,B,C,D,E,F,G,H,I,J,K,L,M",H,3.018302595592104e-05,True
one-step,688,13,"A,B,C,D,E,F,G,H,I,J,K,L,M",I,2.6059517040266655e-05,True
one-step,688,13,"A,B,C,D,E,F,G,H,I,J,K,L,M",J,2.2428732336265966e-05,True
one-step,688,13,"A,B,C,D,E,F,G,H,I,J,K,L,M",K,6.5276713030471e-06,True
one-step,688,13,"A,B,C,D,E,F,G,H,I,J,K,L,M",L,9.012608643388376e-06,True
one-step,688,13,"A,B,C,D,E,F,G,H,I,J,K,L,M",M,9.538147423882037e-06,True
one-step,521,2,"A,M",A,nan,True
one-step,521,2,"A,M",B,nan,False
one-step,521,2,"A,M",C,0.004719308577477932,False
one-step,521,2,"A,M",D,0.0041795652359724045,False
one-step,521,2,"A,M",E,0.0124079380184412,False
one-step,521,2,"A,M",F,0.06049209460616112,False
one-step,521,2,"A,M",G,0.04670408368110657,False
one-step,521,2,"A,M",H,0.01881745457649231,False
one-step,521,2,"A,M",I,0.016707897186279297,False
one-step,521,2,"A,M",J,0.04688340052962303,False
one-step,521,2,"A,M",K,0.07421711832284927,False
one-step,521,2,"A,M",L,0.04715479537844658,False
one-step,521,2,"A,M",M,3.122796215393464e-06,True
one-step,521,3,"A,B,M",A,nan,True
one-step,521,3,"A,B,M",B,nan,True
one-step,521,3,"A,B,M",C,0.00471930718049407,False
one-step,521,3,"A,B,M",D,0.004179575480520725,False
one-step,521,3,"A,B,M",E,0.012407922185957432,False
one-step,521,3,"A,B,M",F,0.06049210950732231,False
one-step,521,3,"A,B,M",G,0.04673530533909798,False
one-step,521,3,"A,B,M",H,0.018800979480147362,False
one-step,521,3,"A,B,M",I,0.016716323792934418,False
one-step,521,3,"A,B,M",J,0.04721170663833618,False
one-step,521,3,"A,B,M",K,0.07427875697612762,False
one-step,521,3,"A,B,M",L,0.04721129685640335,False
one-step,521,3,"A,B,M",M,3.921658390027005e-06,True
one-step,521,4,"A,B,C,M",A,nan,True
one-step,521,4,"A,B,C,M",B,nan,True
one-step,521,4,"A,B,C,M",C,4.111866292078048e-05,True
one-step,521,4,"A,B,C,M",D,0.004254139494150877,False
one-step,521,4,"A,B,C,M",E,0.012342948466539383,False
one-step,521,4,"A,B,C,M",F,0.06056937575340271,False
one-step,521,4,"A,B,C,M",G,0.046754565089941025,False
one-step,521,4,"A,B,C,M",H,0.018791908398270607,False
one-step,521,4,"A,B,C,M",I,0.016741769388318062,False
one-step,521,4,"A,B,C,M",J,0.04752073809504509,False
one-step,521,4,"A,B,C,M",K,0.07434706389904022,False
one-step,521,4,"A,B,C,M",L,0.04726649075746536,False
one-step,521,4,"A,B,C,M",M,4.617447757482296e-06,True
one-step,521,5,"A,B,C,D,M",A,nan,True
one-step,521,5,"A,B,C,D,M",B,nan,True
one-step,521,5,"A,B,C,D,M",C,5.9991885791532695e-05,True
one-step,521,5,"A,B,C,D,M",D,3.0114524633972906e-05,True
one-step,521,5,"A,B,C,D,M",E,0.012155127711594105,False
one-step,521,5,"A,B,C,D,M",F,0.06076023355126381,False
one-step,521,5,"A,B,C,D,M",G,0.04677062854170799,False
one-step,521,5,"A,B,C,D,M",H,0.018786154687404633,False
one-step,521,5,"A,B,C,D,M",I,0.016774702817201614,False
one-step,521,5,"A,B,C,D,M",J,0.04780515655875206,False
one-step,521,5,"A,B,C,D,M",K,0.07441871613264084,False
one-step,521,5,"A,B,C,D,M",L,0.04732068255543709,False
one-step,521,5,"A,B,C,D,M",M,5.2432442316785455e-06,True
one-step,521,6,"A,B,C,D,E,M",A,nan,True
one-step,521,6,"A,B,C,D,E,M",B,nan,True
one-step,521,6,"A,B,C,D,E,M",C,5.114000668982044e-05,True
one-step,521,6,"A,B,C,D,E,M",D,2.0558127289405093e-05,True
one-step,521,6,"A,B,C,D,E,M",E,3.804492735071108e-05,True
one-step,521,6,"A,B,C,D,E,M",F,0.028301751241087914,False
one-step,521,6,"A,B,C,D,E,M",G,0.04467737302184105,False
one-step,521,6,"A,B,C,D,E,M",H,0.018846016377210617,False
one-step,521,6,"A,B,C,D,E,M",I,0.01682216487824917,False
one-step,521,6,"A,B,C,D,E,M",J,0.04806236922740936,False
one-step,521,6,"A,B,C,D,E,M",K,0.07449199259281158,False
one-step,521,6,"A,B,C,D,E,M",L,0.04737405478954315,False
one-step,521,6,"A,B,C,D,E,M",M,5.816712473460939e-06,True
one-step,521,7,"A,B,C,D,E,F,M",A,nan,True
one-step,521,7,"A,B,C,D,E,F,M",B,nan,True
one-step,521,7,"A,B,C,D,E,F,M",C,7.646009180461988e-05,True
one-step,521,7,"A,B,C,D,E,F,M",D,3.958644447266124e-05,True
one-step,521,7,"A,B,C,D,E,F,M",E,4.521532900980674e-05,True
one-step,521,7,"A,B,C,D,E,F,M",F,0.00030582750332541764,True
one-step,521,7,"A,B,C,D,E,F,M",G,0.04764490947127342,False
one-step,521,7,"A,B,C,D,E,F,M",H,0.01874871365725994,False
one-step,521,7,"A,B,C,D,E,F,M",I,0.016838539391756058,False
one-step,521,7,"A,B,C,D,E,F,M",J,0.04830796644091606,False
one-step,521,7,"A,B,C,D,E,F,M",K,0.07456663250923157,False
one-step,521,7,"A,B,C,D,E,F,M",L,0.04742668196558952,False
one-step,521,7,"A,B,C,D,E,F,M",M,6.348905117192771e-06,True
one-step,521,8,"A,B,C,D,E,F,G,M",A,nan,True
one-step,521,8,"A,B,C,D,E,F,G,M",B,nan,True
one-step,521,8,"A,B,C,D,E,F,G,M",C,8.862964750733227e-05,True
one-step,521,8,"A,B,C,D,E,F,G,M",D,4.656404416891746e-05,True
one-step,521,8,"A,B,C,D,E,F,G,M",E,0.0001260926655959338,True
one-step,521,8,"A,B,C,D,E,F,G,M",F,0.00039170318632386625,True
one-step,521,8,"A,B,C,D,E,F,G,M",G,0.00025007149088196456,True
one-step,521,8,"A,B,C,D,E,F,G,M",H,0.019517095759510994,False
one-step,521,8,"A,B,C,D,E,F,G,M",I,0.017540007829666138,False
one-step,521,8,"A,B,C,D,E,F,G,M",J,0.05011267215013504,False
one-step,521,8,"A,B,C,D,E,F,G,M",K,0.07466776669025421,False
one-step,521,8,"A,B,C,D,E,F,G,M",L,0.04747674986720085,False
one-step,521,8,"A,B,C,D,E,F,G,M",M,6.847128133813385e-06,True
one-step,521,9,"A,B,C,D,E,F,G,H,M",A,nan,True
one-step,521,9,"A,B,C,D,E,F,G,H,M",B,nan,True
one-step,521,9,"A,B,C,D,E,F,G,H,M",C,0.00010779988951981068,True
one-step,521,9,"A,B,C,D,E,F,G,H,M",D,6.005677641951479e-05,True
one-step,521,9,"A,B,C,D,E,F,G,H,M",E,6.00250787101686e-05,True
one-step,521,9,"A,B,C,D,E,F,G,H,M",F,0.00039346347330138087,True
one-step,521,9,"A,B,C,D,E,F,G,H,M",G,0.00023328882525675,True
one-step,521,9,"A,B,C,D,E,F,G,H,M",H,2.3811207938706502e-05,True
one-step,521,9,"A,B,C,D,E,F,G,H,M",I,0.015408029779791832,False
one-step,521,9,"A,B,C,D,E,F,G,H,M",J,0.049044858664274216,False
one-step,521,9,"A,B,C,D,E,F,G,H,M",K,0.07473143190145493,False
one-step,521,9,"A,B,C,D,E,F,G,H,M",L,0.04752892255783081,False
one-step,521,9,"A,B,C,D,E,F,G,H,M",M,7.3166852416761685e-06,True
one-step,521,10,"A,B,C,D,E,F,G,H,I,M",A,nan,True
one-step,521,10,"A,B,C,D,E,F,G,H,I,M",B,nan,True
one-step,521,10,"A,B,C,D,E,F,G,H,I,M",C,9.551037510391325e-05,True
one-step,521,10,"A,B,C,D,E,F,G,H,I,M",D,4.9286176363239065e-05,True
one-step,521,10,"A,B,C,D,E,F,G,H,I,M",E,5.4973585065454245e-05,True
one-step,521,10,"A,B,C,D,E,F,G,H,I,M",F,0.0003872126981150359,True
one-step,521,10,"A,B,C,D,E,F,G,H,I,M",G,0.0004205944715067744,True
one-step,521,10,"A,B,C,D,E,F,G,H,I,M",H,0.0003251503803767264,True
one-step,521,10,"A,B,C,D,E,F,G,H,I,M",I,7.770695810904726e-05,True
one-step,521,10,"A,B,C,D,E,F,G,H,I,M",J,0.011016828939318657,False
one-step,521,10,"A,B,C,D,E,F,G,H,I,M",K,0.0731968879699707,False
one-step,521,10,"A,B,C,D,E,F,G,H,I,M",L,0.04776500537991524,False
one-step,521,10,"A,B,C,D,E,F,G,H,I,M",M,2.334405735382461e-06,True
